"Period","Coupon Code","Number of Uses","Sales Total Amount (USD)","Delivered Orders","Delivered Orders Revenue (USD)","Delivered First Orders","Delivered First Orders Revenue (USD)","Delivered Retention Orders","Delivered Retention Orders Revenue (USD)"
"20 Jan 2025","fxn","2","119.84","2","119.84","2","119.84","0","0.00"
"20 Jan 2025","hhh1","1","3.21","1","3.21","1","3.21","0","0.00"
"20 Jan 2025","ccc","1","20.32","1","20.32","1","20.32","0","0.00"
"20 Jan 2025","dd44","1","31.75","1","31.75","1","31.75","0","0.00"
"19 Jan 2025","fxn","2","102.10","2","102.10","2","102.10","0","0.00"
"18 Jan 2025","cr5","1","52.28","1","52.28","1","52.28","0","0.00"
"18 Jan 2025","df1","1","91.08","1","91.08","1","91.08","0","0.00"
"18 Jan 2025","df11","1","111.18","1","111.18","1","111.18","0","0.00"
"18 Jan 2025","hhh1","1","25.27","1","25.27","1","25.27","0","0.00"
"18 Jan 2025","ck","1","76.49","1","76.49","1","76.49","0","0.00"
"17 Jan 2025","fuj","2","64.90","2","64.90","2","64.90","0","0.00"
"17 Jan 2025","ykn","2","175.91","2","175.91","2","175.91","0","0.00"
"17 Jan 2025","ost","1","81.53","1","81.53","1","81.53","0","0.00"
"17 Jan 2025","fxn","1","29.34","1","29.34","1","29.34","0","0.00"
"16 Jan 2025","fxn","5","562.59","5","562.59","5","562.59","0","0.00"
"16 Jan 2025","haa","1","52.19","1","52.19","1","52.19","0","0.00"
"15 Jan 2025","cr5","1","119.26","1","119.26","1","119.26","0","0.00"
"15 Jan 2025","dd44","1","24.53","1","24.53","1","24.53","0","0.00"
"15 Jan 2025","haa","1","102.82","1","102.82","1","102.82","0","0.00"
"15 Jan 2025","ost","1","107.02","1","107.02","1","107.02","0","0.00"
"14 Jan 2025","fxn","3","197.11","3","197.11","3","197.11","0","0.00"
"14 Jan 2025","dd88","2","198.61","2","198.61","2","198.61","0","0.00"
"14 Jan 2025","cr5","1","54.23","1","54.23","1","54.23","0","0.00"
"14 Jan 2025","hhh1","1","71.96","1","71.96","1","71.96","0","0.00"
"13 Jan 2025","fxn","3","212.64","3","212.64","3","212.64","0","0.00"
"13 Jan 2025","zg32","2","191.82","2","191.82","2","191.82","0","0.00"
"13 Jan 2025","df5","1","161.50","1","161.50","1","161.50","0","0.00"
"13 Jan 2025","t5b","1","129.07","1","129.07","1","129.07","0","0.00"
"12 Jan 2025","ost","2","196.19","2","196.19","2","196.19","0","0.00"
"12 Jan 2025","df14","1","188.79","1","188.79","1","188.79","0","0.00"
"12 Jan 2025","fxn","1","54.00","1","54.00","1","54.00","0","0.00"
"11 Jan 2025","fxn","5","557.81","5","557.81","5","557.81","0","0.00"
"11 Jan 2025","zg85","1","119.26","1","119.26","1","119.26","0","0.00"
"11 Jan 2025","df5","1","108.81","1","108.81","1","108.81","0","0.00"
"11 Jan 2025","ost","1","119.26","1","119.26","1","119.26","0","0.00"
"10 Jan 2025","fxn","4","662.54","4","662.54","4","662.54","0","0.00"
"10 Jan 2025","ck","2","158.79","2","158.79","2","158.79","0","0.00"
"10 Jan 2025","df13","1","29.04","1","29.04","1","29.04","0","0.00"
"10 Jan 2025","ost","1","112.63","1","112.63","1","112.63","0","0.00"
"09 Jan 2025","fxn","1","21.40","1","21.40","1","21.40","0","0.00"
"09 Jan 2025","t5b","1","30.18","1","30.18","1","30.18","0","0.00"
"09 Jan 2025","zg32","1","471.22","1","471.22","1","471.22","0","0.00"
"08 Jan 2025","ck","1","119.26","1","119.26","1","119.26","0","0.00"
"07 Jan 2025","fxn","4","697.61","4","697.61","4","697.61","0","0.00"
"06 Jan 2025","fxn","2","85.11","2","85.11","2","85.11","0","0.00"
"06 Jan 2025","ost","1","64.43","1","64.43","1","64.43","0","0.00"
"06 Jan 2025","qrp","1","19.47","1","19.47","1","19.47","0","0.00"
"05 Jan 2025","fxn","4","338.12","4","338.12","4","338.12","0","0.00"
"05 Jan 2025","xc3","1","65.16","1","65.16","1","65.16","0","0.00"
"04 Jan 2025","fxn","2","212.95","2","212.95","2","212.95","0","0.00"
"04 Jan 2025","cr5","1","61.79","1","61.79","1","61.79","0","0.00"
"03 Jan 2025","cnl","1","126.54","1","126.54","1","126.54","0","0.00"
"02 Jan 2025","fxn","1","45.88","1","45.88","1","45.88","0","0.00"
"02 Jan 2025","ost","1","30.18","1","30.18","1","30.18","0","0.00"
"02 Jan 2025","zg85","1","25.66","1","25.66","1","25.66","0","0.00"
"01 Jan 2025","fxn","3","160.69","3","160.69","3","160.69","0","0.00"
"01 Jan 2025","df5","1","137.92","1","137.92","1","137.92","0","0.00"
"31 Dec 2024","fxn","4","198.94","4","198.94","4","198.94","0","0.00"
"31 Dec 2024","t5b","1","8.71","1","8.71","1","8.71","0","0.00"
"31 Dec 2024","dd44","1","71.91","1","71.91","1","71.91","0","0.00"
"31 Dec 2024","zg32","1","131.07","1","131.07","1","131.07","0","0.00"
"30 Dec 2024","fxn","5","352.38","5","352.38","5","352.38","0","0.00"
"30 Dec 2024","dd44","1","29.00","1","29.00","1","29.00","0","0.00"
"30 Dec 2024","zd2","1","21.31","1","21.31","1","21.31","0","0.00"
"29 Dec 2024","dd44","2","150.25","2","150.25","2","150.25","0","0.00"
"28 Dec 2024","fxn","4","506.08","4","506.08","4","506.08","0","0.00"
"28 Dec 2024","ost","2","114.01","2","114.01","2","114.01","0","0.00"
"27 Dec 2024","fxn","5","375.89","5","375.89","5","375.89","0","0.00"
"27 Dec 2024","zg32","1","12.77","1","12.77","1","12.77","0","0.00"
"26 Dec 2024","fxn","2","23.08","2","23.08","2","23.08","0","0.00"
"26 Dec 2024","qkk","1","68.47","1","68.47","1","68.47","0","0.00"
"26 Dec 2024","zd1","1","23.06","1","23.06","1","23.06","0","0.00"
"25 Dec 2024","fxn","3","137.88","3","137.88","3","137.88","0","0.00"
"25 Dec 2024","zd2","1","227.51","1","227.51","1","227.51","0","0.00"
"25 Dec 2024","ost","1","159.68","1","159.68","1","159.68","0","0.00"
"24 Dec 2024","fxn","4","427.10","4","427.10","4","427.10","0","0.00"
"23 Dec 2024","fxn","2","409.22","2","409.22","2","409.22","0","0.00"
"23 Dec 2024","ost","1","39.13","1","39.13","1","39.13","0","0.00"
"23 Dec 2024","97c","1","121.58","1","121.58","1","121.58","0","0.00"
"22 Dec 2024","fxn","3","244.19","3","244.19","3","244.19","0","0.00"
"22 Dec 2024","ost","1","103.28","1","103.28","1","103.28","0","0.00"
"22 Dec 2024","cr5","1","162.40","1","162.40","1","162.40","0","0.00"
"22 Dec 2024","fuj","1","63.09","1","63.09","1","63.09","0","0.00"
"21 Dec 2024","fxn","5","152.59","5","152.59","5","152.59","0","0.00"
"21 Dec 2024","fuj","2","250.78","2","250.78","2","250.78","0","0.00"
"21 Dec 2024","ost","1","97.28","1","97.28","1","97.28","0","0.00"
"20 Dec 2024","fxn","3","390.81","3","390.81","3","390.81","0","0.00"
"19 Dec 2024","fxn","3","483.44","3","483.44","3","483.44","0","0.00"
"19 Dec 2024","ost","2","238.10","2","238.10","2","238.10","0","0.00"
"19 Dec 2024","df2","1","133.17","1","133.17","1","133.17","0","0.00"
"19 Dec 2024","ck","1","159.54","1","159.54","1","159.54","0","0.00"
"19 Dec 2024","fuj","1","46.59","1","46.59","1","46.59","0","0.00"
"19 Dec 2024","piv","1","24.58","1","24.58","1","24.58","0","0.00"
"19 Dec 2024","xc3","1","66.55","1","66.55","1","66.55","0","0.00"
"18 Dec 2024","ck","1","89.98","1","89.98","1","89.98","0","0.00"
"18 Dec 2024","cr5","1","150.73","1","150.73","1","150.73","0","0.00"
"18 Dec 2024","dd44","1","96.06","1","96.06","1","96.06","0","0.00"
"18 Dec 2024","fxn","1","75.30","1","75.30","1","75.30","0","0.00"
"18 Dec 2024","ost","1","86.03","1","86.03","1","86.03","0","0.00"
"18 Dec 2024","zg32","1","85.19","1","85.19","1","85.19","0","0.00"
"17 Dec 2024","fxn","3","237.32","3","237.32","3","237.32","0","0.00"
"17 Dec 2024","df2","1","26.65","1","26.65","1","26.65","0","0.00"
"16 Dec 2024","fxn","5","200.66","5","200.66","5","200.66","0","0.00"
"16 Dec 2024","df1","1","50.21","1","50.21","1","50.21","0","0.00"
"15 Dec 2024","fxn","4","579.34","4","579.34","4","579.34","0","0.00"
"15 Dec 2024","df1","2","93.36","2","93.36","2","93.36","0","0.00"
"15 Dec 2024","wxy","1","117.82","1","117.82","1","117.82","0","0.00"
"15 Dec 2024","ck","1","93.35","0","0.00","0","0.00","0","0.00"
"15 Dec 2024","xc3","1","117.82","1","117.82","1","117.82","0","0.00"
"13 Dec 2024","fxn","5","412.19","5","412.19","5","412.19","0","0.00"
"13 Dec 2024","zg85","1","27.25","1","27.25","1","27.25","0","0.00"
"13 Dec 2024","fuj","1","162.57","1","162.57","1","162.57","0","0.00"
"13 Dec 2024","ntz","1","29.26","1","29.26","1","29.26","0","0.00"
"13 Dec 2024","zd1","1","47.64","1","47.64","1","47.64","0","0.00"
"12 Dec 2024","fxn","7","540.49","7","540.49","7","540.49","0","0.00"
"12 Dec 2024","ost","3","275.80","3","275.80","3","275.80","0","0.00"
"12 Dec 2024","ykn","1","72.55","1","72.55","1","72.55","0","0.00"
"12 Dec 2024","zg85","1","79.26","1","79.26","1","79.26","0","0.00"
"12 Dec 2024","dd44","1","38.76","1","38.76","1","38.76","0","0.00"
"12 Dec 2024","ntz","1","84.31","1","84.31","1","84.31","0","0.00"
"11 Dec 2024","fxn","3","295.74","3","295.74","3","295.74","0","0.00"
"11 Dec 2024","ost","2","100.66","2","100.66","2","100.66","0","0.00"
"11 Dec 2024","df5","1","34.71","1","34.71","1","34.71","0","0.00"
"11 Dec 2024","fuj","1","120.98","1","120.98","1","120.98","0","0.00"
"10 Dec 2024","fxn","3","297.76","3","297.76","3","297.76","0","0.00"
"10 Dec 2024","zd1","1","188.33","1","188.33","1","188.33","0","0.00"
"10 Dec 2024","zd2","1","95.05","1","95.05","1","95.05","0","0.00"
"10 Dec 2024","tjx","1","183.85","1","183.85","1","183.85","0","0.00"
"10 Dec 2024","ck","1","79.01","1","79.01","1","79.01","0","0.00"
"09 Dec 2024","fxn","6","964.42","6","964.42","6","964.42","0","0.00"
"09 Dec 2024","tgp","1","116.77","1","116.77","1","116.77","0","0.00"
"09 Dec 2024","tjx","1","149.54","1","149.54","1","149.54","0","0.00"
"09 Dec 2024","ck","1","106.22","1","106.22","1","106.22","0","0.00"
"09 Dec 2024","dd44","1","108.95","1","108.95","1","108.95","0","0.00"
"09 Dec 2024","df1","1","53.06","1","53.06","1","53.06","0","0.00"
"09 Dec 2024","df5","1","43.90","1","43.90","1","43.90","0","0.00"
"09 Dec 2024","ntz","1","115.80","1","115.80","1","115.80","0","0.00"
"08 Dec 2024","df5","1","276.26","1","276.26","1","276.26","0","0.00"
"08 Dec 2024","ntz","1","87.52","1","87.52","1","87.52","0","0.00"
"08 Dec 2024","zg85","1","30.93","1","30.93","1","30.93","0","0.00"
"08 Dec 2024","fxn","1","109.61","1","109.61","1","109.61","0","0.00"
"07 Dec 2024","fxn","4","799.39","4","799.39","4","799.39","0","0.00"
"07 Dec 2024","zg85","2","85.71","2","85.71","2","85.71","0","0.00"
"07 Dec 2024","ntz","1","27.65","1","27.65","1","27.65","0","0.00"
"07 Dec 2024","bb","1","161.76","1","161.76","1","161.76","0","0.00"
"07 Dec 2024","ost","1","135.66","1","135.66","1","135.66","0","0.00"
"06 Dec 2024","df1","3","240.76","3","240.76","3","240.76","0","0.00"
"06 Dec 2024","fxn","3","313.46","3","313.46","3","313.46","0","0.00"
"06 Dec 2024","dd44","1","41.74","1","41.74","1","41.74","0","0.00"
"05 Dec 2024","zg85","2","120.77","2","120.77","2","120.77","0","0.00"
"05 Dec 2024","fxn","1","10.06","1","10.06","1","10.06","0","0.00"
"05 Dec 2024","ntz","1","74.21","1","74.21","1","74.21","0","0.00"
"05 Dec 2024","ost","1","280.28","1","280.28","1","280.28","0","0.00"
"05 Dec 2024","cr5","1","25.42","1","25.42","1","25.42","0","0.00"
"05 Dec 2024","tjx","1","119.12","1","119.12","1","119.12","0","0.00"
"05 Dec 2024","97c","1","25.01","1","25.01","1","25.01","0","0.00"
"04 Dec 2024","df1","1","32.22","1","32.22","1","32.22","0","0.00"
"04 Dec 2024","tjx","1","125.59","1","125.59","1","125.59","0","0.00"
"04 Dec 2024","zg32","1","119.26","1","119.26","1","119.26","0","0.00"
"03 Dec 2024","tjx","1","55.18","1","55.18","1","55.18","0","0.00"
"03 Dec 2024","cr5","1","26.10","1","26.10","1","26.10","0","0.00"
"03 Dec 2024","df1","1","19.74","1","19.74","1","19.74","0","0.00"
"03 Dec 2024","df14","1","118.01","1","118.01","1","118.01","0","0.00"
"03 Dec 2024","zg85","1","63.03","1","63.03","1","63.03","0","0.00"
"02 Dec 2024","df1","4","325.42","4","325.42","4","325.42","0","0.00"
"02 Dec 2024","cr5","2","190.80","2","190.80","2","190.80","0","0.00"
"02 Dec 2024","tjx","1","31.89","1","31.89","1","31.89","0","0.00"
"01 Dec 2024","cr5","3","394.16","3","394.16","3","394.16","0","0.00"
"01 Dec 2024","ck","2","83.41","2","83.41","2","83.41","0","0.00"
"01 Dec 2024","zg85","1","19.88","1","19.88","1","19.88","0","0.00"
"01 Dec 2024","df1","1","41.20","1","41.20","1","41.20","0","0.00"
"01 Dec 2024","df2","1","60.54","1","60.54","1","60.54","0","0.00"
"01 Dec 2024","fxn","1","50.26","1","50.26","1","50.26","0","0.00"
"01 Dec 2024","tjx","1","94.17","1","94.17","1","94.17","0","0.00"
"30 Nov 2024","df5","1","127.00","1","127.00","1","127.00","0","0.00"
"30 Nov 2024","tjx","1","74.26","1","74.26","1","74.26","0","0.00"
"30 Nov 2024","cr5","1","69.07","1","69.07","1","69.07","0","0.00"
"30 Nov 2024","zg85","1","77.20","1","77.20","1","77.20","0","0.00"
"29 Nov 2024","fuj","2","500.17","2","500.17","2","500.17","0","0.00"
"29 Nov 2024","cnl","2","227.21","2","227.21","2","227.21","0","0.00"
"29 Nov 2024","dd22","1","43.34","1","43.34","1","43.34","0","0.00"
"29 Nov 2024","tgp","1","18.44","1","18.44","1","18.44","0","0.00"
"29 Nov 2024","zg32","1","121.93","1","121.93","1","121.93","0","0.00"
"29 Nov 2024","4dg","1","28.32","1","28.32","1","28.32","0","0.00"
"28 Nov 2024","cnl","1","29.80","1","29.80","1","29.80","0","0.00"
"28 Nov 2024","cr5","1","111.63","1","111.63","1","111.63","0","0.00"
"28 Nov 2024","dd44","1","40.26","1","40.26","1","40.26","0","0.00"
"28 Nov 2024","ntz","1","142.55","1","142.55","1","142.55","0","0.00"
"27 Nov 2024","df1","2","206.56","2","206.56","2","206.56","0","0.00"
"27 Nov 2024","df5","1","97.10","1","97.10","1","97.10","0","0.00"
"27 Nov 2024","cr5","1","16.76","1","16.76","1","16.76","0","0.00"
"27 Nov 2024","df2","1","59.64","1","59.64","1","59.64","0","0.00"
"27 Nov 2024","m33","1","42.02","1","42.02","1","42.02","0","0.00"
"27 Nov 2024","mm","1","24.27","1","24.27","1","24.27","0","0.00"
"27 Nov 2024","tjx","1","109.54","1","109.54","1","109.54","0","0.00"
"26 Nov 2024","4dg","1","10.33","1","10.33","1","10.33","0","0.00"
"26 Nov 2024","ccc","1","37.03","1","37.03","1","37.03","0","0.00"
"26 Nov 2024","cnl","1","49.30","1","49.30","1","49.30","0","0.00"
"26 Nov 2024","df5","1","107.78","1","107.78","1","107.78","0","0.00"
"26 Nov 2024","t5b","1","36.75","1","36.75","1","36.75","0","0.00"
"25 Nov 2024","cr5","1","89.16","1","89.16","1","89.16","0","0.00"
"25 Nov 2024","df5","1","45.91","1","45.91","1","45.91","0","0.00"
"25 Nov 2024","xc3","1","150.71","1","150.71","1","150.71","0","0.00"
"24 Nov 2024","cr5","1","271.58","1","271.58","1","271.58","0","0.00"
"24 Nov 2024","eee","1","104.56","1","104.56","1","104.56","0","0.00"
"24 Nov 2024","t5b","1","37.89","1","37.89","1","37.89","0","0.00"
"24 Nov 2024","xc3","1","79.81","1","79.81","1","79.81","0","0.00"
"24 Nov 2024","zd2","1","90.69","1","90.69","1","90.69","0","0.00"
"23 Nov 2024","cr5","1","113.86","1","113.86","1","113.86","0","0.00"
"23 Nov 2024","df1","1","87.18","1","87.18","1","87.18","0","0.00"
"23 Nov 2024","fxn","1","126.90","1","126.90","1","126.90","0","0.00"
"23 Nov 2024","t5b","1","32.76","1","32.76","1","32.76","0","0.00"
"23 Nov 2024","wxy","1","23.73","1","23.73","1","23.73","0","0.00"
"23 Nov 2024","zd2","1","24.95","1","24.95","1","24.95","0","0.00"
"23 Nov 2024","zg32","1","1056.68","1","1056.68","1","1056.68","0","0.00"
"23 Nov 2024","zg85","1","96.89","1","96.89","1","96.89","0","0.00"
"22 Nov 2024","ck","2","72.78","2","72.78","2","72.78","0","0.00"
"22 Nov 2024","t5b","2","270.86","2","270.86","2","270.86","0","0.00"
"22 Nov 2024","zg32","1","39.68","1","39.68","1","39.68","0","0.00"
"22 Nov 2024","xc3","1","158.04","1","158.04","1","158.04","0","0.00"
"22 Nov 2024","qkk","1","112.03","1","112.03","1","112.03","0","0.00"
"22 Nov 2024","dd44","1","68.00","1","68.00","1","68.00","0","0.00"
"21 Nov 2024","cr5","2","58.36","2","58.36","2","58.36","0","0.00"
"21 Nov 2024","mm","1","58.58","1","58.58","1","58.58","0","0.00"
"21 Nov 2024","df5","1","118.15","1","118.15","1","118.15","0","0.00"
"20 Nov 2024","mm","2","125.95","2","125.95","2","125.95","0","0.00"
"19 Nov 2024","ck","1","232.50","1","232.50","1","232.50","0","0.00"
"19 Nov 2024","df1","1","120.58","1","120.58","1","120.58","0","0.00"
"18 Nov 2024","ck","1","89.24","1","89.24","1","89.24","0","0.00"
"18 Nov 2024","df14","1","72.26","1","72.26","1","72.26","0","0.00"
"18 Nov 2024","zg88","1","32.09","1","32.09","1","32.09","0","0.00"
"17 Nov 2024","cnl","1","51.03","1","51.03","1","51.03","0","0.00"
"17 Nov 2024","cr5","1","59.52","1","59.52","1","59.52","0","0.00"
"17 Nov 2024","df5","1","140.36","1","140.36","1","140.36","0","0.00"
"17 Nov 2024","zg85","1","27.49","1","27.49","1","27.49","0","0.00"
"16 Nov 2024","t5b","3","401.58","3","401.58","3","401.58","0","0.00"
"16 Nov 2024","tgp","1","38.17","1","38.17","1","38.17","0","0.00"
"14 Nov 2024","97c","1","10.47","1","10.47","1","10.47","0","0.00"
"14 Nov 2024","cr5","1","76.42","1","76.42","1","76.42","0","0.00"
"14 Nov 2024","df1","1","203.65","1","203.65","1","203.65","0","0.00"
"14 Nov 2024","fuj","1","56.60","1","56.60","1","56.60","0","0.00"
"14 Nov 2024","fxn","1","171.50","1","171.50","1","171.50","0","0.00"
"14 Nov 2024","zg32","1","121.82","1","121.82","1","121.82","0","0.00"
"13 Nov 2024","dd4","1","108.81","1","108.81","1","108.81","0","0.00"
"12 Nov 2024","df18","1","100.07","1","100.07","1","100.07","0","0.00"
"12 Nov 2024","t5b","1","76.99","1","76.99","1","76.99","0","0.00"
"12 Nov 2024","zg32","1","121.99","1","121.99","1","121.99","0","0.00"
"12 Nov 2024","zg85","1","15.83","1","15.83","1","15.83","0","0.00"
"11 Nov 2024","zg32","2","138.40","2","138.40","2","138.40","0","0.00"
"11 Nov 2024","ntz","1","58.08","1","58.08","1","58.08","0","0.00"
"11 Nov 2024","df1","1","55.47","1","55.47","1","55.47","0","0.00"
"10 Nov 2024","11z","1","54.67","1","54.67","1","54.67","0","0.00"
"10 Nov 2024","df7","1","329.33","1","329.33","1","329.33","0","0.00"
"10 Nov 2024","ykn","1","91.22","1","91.22","1","91.22","0","0.00"
"10 Nov 2024","zg85","1","261.25","1","261.25","1","261.25","0","0.00"
"09 Nov 2024","df5","1","147.84","1","147.84","1","147.84","0","0.00"
"09 Nov 2024","ntz","1","159.78","1","159.78","1","159.78","0","0.00"
"09 Nov 2024","zg32","1","42.77","1","42.77","1","42.77","0","0.00"
"08 Nov 2024","hhh1","1","138.32","1","138.32","1","138.32","0","0.00"
"08 Nov 2024","cr5","1","72.55","1","72.55","1","72.55","0","0.00"
"08 Nov 2024","zg85","1","198.71","1","198.71","1","198.71","0","0.00"
"07 Nov 2024","df1","1","147.48","1","147.48","1","147.48","0","0.00"
"06 Nov 2024","hhh1","3","381.12","3","381.12","3","381.12","0","0.00"
"06 Nov 2024","dd44","1","75.23","1","75.23","1","75.23","0","0.00"
"06 Nov 2024","zg85","1","40.52","1","40.52","1","40.52","0","0.00"
"06 Nov 2024","fxn","1","165.36","1","165.36","1","165.36","0","0.00"
"06 Nov 2024","cr5","1","165.06","1","165.06","1","165.06","0","0.00"
"05 Nov 2024","fxn","10","1019.00","10","1019.00","10","1019.00","0","0.00"
"05 Nov 2024","hhh1","2","239.43","2","239.43","2","239.43","0","0.00"
"05 Nov 2024","ost","2","235.44","2","235.44","2","235.44","0","0.00"
"05 Nov 2024","qat","1","121.80","1","121.80","1","121.80","0","0.00"
"04 Nov 2024","fxn","5","315.11","5","315.11","5","315.11","0","0.00"
"04 Nov 2024","hhh1","3","247.02","3","247.02","3","247.02","0","0.00"
"04 Nov 2024","df1","2","138.84","2","138.84","2","138.84","0","0.00"
"04 Nov 2024","df5","1","43.44","1","43.44","1","43.44","0","0.00"
"04 Nov 2024","zg85","1","76.93","1","76.93","1","76.93","0","0.00"
"03 Nov 2024","fxn","6","377.87","6","377.87","6","377.87","0","0.00"
"03 Nov 2024","hhh1","3","180.04","3","180.04","3","180.04","0","0.00"
"03 Nov 2024","cr5","2","153.39","2","153.39","2","153.39","0","0.00"
"03 Nov 2024","df5","1","93.49","1","93.49","1","93.49","0","0.00"
"03 Nov 2024","ntz","1","36.95","1","36.95","1","36.95","0","0.00"
"03 Nov 2024","dd4","1","89.16","1","89.16","1","89.16","0","0.00"
"02 Nov 2024","fxn","4","245.69","4","245.69","4","245.69","0","0.00"
"02 Nov 2024","dd44","2","151.36","2","151.36","2","151.36","0","0.00"
"02 Nov 2024","97c","2","99.23","2","99.23","2","99.23","0","0.00"
"02 Nov 2024","ntz","1","48.32","1","48.32","1","48.32","0","0.00"
"02 Nov 2024","zg32","1","204.82","1","204.82","1","204.82","0","0.00"
"02 Nov 2024","piv","1","70.08","1","70.08","1","70.08","0","0.00"
